ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_POLIGONO_CAMPOLLANO_AVENIDA_0,_67	N	-1.886556	39.021583	1.149	0	0	0	0	1.049	0	0	0	0	0	0	0	0	0	0	0	VALERO_24H	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_0,_48	D	-1.886278	39.021778	1.149	0	0	1.219	0	1.049	0	0	0	0	0	0	0	0	0	0	0	ABOIL	P	dm	L-V:_07:00-21:00;_S-D:_09:00-14:00	Sin_datos
ALBACETE	ALBACETE	ALBACETE	2080	POLIGONO_Nº_71,_PARCELA_678,_PARAJE_HONDO_DE_LA_MORENA_S/N,_S/N	D	-1.823639	38.969361	1.199	0	0	1.329	0	1.119	1.199	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA_A-30_KM._239,4	D	-1.93325	39.059806	1.259	0	0	1.384	0	1.179	1.239	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_07:00-23:00	Sin_datos
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA_A-30_KM._239,4	I	-1.933056	39.060528	1.259	0	0	1.384	0	1.169	1.229	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALBACETE	ALBACETE	2080	CARRETERA_DE_LAS_PEÑAS_KM_0+238_KM._0,238	I	-1.873194	38.970778	1.169	0	0	0	0	1.079	0	0	0	0	0	0	0	0	0	0	0	AREA_LOS_LLANOS	P	dm	L-D:_07:00-22:00	L-D:_07:00-22:00_(A)
ALBACETE	ALCADOZO	ALCADOZO	2124	CM-3203_km_41,9	I	-1.978917	38.646833	1.229	0	0	0	0	1.149	1.199	0.799	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-21:30	L-D:_07:00-21:30_(A)
ALBACETE	ALCALÁ_DEL_JÚCAR	ALCALA_DEL_JUCAR	2210	CARRETERA_CM-3201_47,1_KM._47,1	D	-1.433222	39.203167	1.209	0	0	0	0	1.099	0	0	0	0	0	0	0	0	0	0	0	EL_JUCAR	P	dm	L:_08:00-20:00	Sin_datos
ALBACETE	ALCARAZ	ALCARAZ	2300	CR_N-322_276,5	D	-2.492222	38.673111	1.189	0	0	1.299	0	1.089	1.139	0	0	0	0	0	0	0	0	0	0	CAMPSA	P	dm	L-D:_07:00-22:00	L-D:_07:00-22:00_(A)
ALBACETE	ALCARAZ	JARDIN_(EL)	2330	CARRETERA_322_KM._302	I	-2.327639	38.808528	1.259	0	1.299	0	0	1.149	1.199	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-V:_07:00-17:00	L-V:_07:00-17:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	CL_AVDA._DE_AYORA,_S.N._A	D	-1.100528	38.874583	1.259	0	0	1.379	0	1.169	1.269	0	0	0	0	0	0	0.699	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	CARRETERA_N-430_BADAJOZ_A_VALENCIA_KM._594	D	-1.027694	38.850278	1.159	0	0	0	0	1.069	0	0.689	0	0	0	0	0	0	0	0	0	GASOLINERA_LOW_COST_PENADES	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_26	N	-1.08475	38.859944	1.264	0	1.324	0	0	1.154	1.214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
